true_negative,false_positive,false_negative,true_positive,iou,dice,hd,hd95,filename,gt_filename,image_id
175506,4205,798,81635,0.9422539763152428,0.9702685516987276,24.0,10.630146026611328,ISIC_0000466_mask.png,ISIC_0000466.png,ISIC_0000466
243806,1271,354,16713,0.9113861926055186,0.9536389831959146,11.704699516296387,6.4031243324279785,ISIC_0008116_mask.png,ISIC_0008116.png,ISIC_0008116
227283,23,3261,31577,0.9057973093141333,0.9505704566663656,14.422204971313477,10.0,ISIC_0011110_mask.png,ISIC_0011110.png,ISIC_0011110
57960,8227,1032,194925,0.9546536457313012,0.9768008238350927,40.607879638671875,22.803508758544922,ISIC_0000311_mask.png,ISIC_0000311.png,ISIC_0000311
207952,2,7312,46878,0.8650354295837024,0.9276343128524784,18.384777069091797,13.892443656921387,ISIC_0010192_mask.png,ISIC_0010192.png,ISIC_0010192
204208,12750,0,45186,0.7799295774647887,0.8763600395647874,36.24913787841797,27.175352096557617,ISIC_0011294_mask.png,ISIC_0011294.png,ISIC_0011294
127077,1501,3627,129939,0.962033657370046,0.9806494947284212,13.601470947265625,8.5440034866333,ISIC_0010201_mask.png,ISIC_0010201.png,ISIC_0010201
28802,3632,8670,221040,0.9472791010619606,0.972925864140745,171.0,146.0,ISIC_0009980_mask.png,ISIC_0009980.png,ISIC_0009980
233176,3139,168,25661,0.8858395470864402,0.9394643870471727,15.29705810546875,9.92462158203125,ISIC_0008626_mask.png,ISIC_0008626.png,ISIC_0008626
225149,1323,6003,29669,0.8019732396269766,0.890105604224169,38.4837646484375,31.700857162475586,ISIC_0000494_mask.png,ISIC_0000494.png,ISIC_0000494
251209,1,2087,8847,0.8090534979423868,0.8944494995450409,20.124610900878906,14.734127044677734,ISIC_0001185_mask.png,ISIC_0001185.png,ISIC_0001185
138049,0,24255,99840,0.8045449051130182,0.8916873199812445,48.0,35.80083084106445,ISIC_0000226_mask.png,ISIC_0000226.png,ISIC_0000226
200779,14206,5,47154,0.7684184795893425,0.8690459735161584,44.777225494384766,33.13608169555664,ISIC_0011148_mask.png,ISIC_0011148.png,ISIC_0011148
168362,1116,5222,87444,0.9324177347465399,0.9650270932426914,18.788293838500977,13.152946472167969,ISIC_0011090_mask.png,ISIC_0011090.png,ISIC_0011090
181924,2530,4476,73214,0.912665170780354,0.9543386733057863,40.16217041015625,18.0,ISIC_0000490_mask.png,ISIC_0000490.png,ISIC_0000490
172598,7805,122,81619,0.9114756661380743,0.9536879619081003,38.0,20.0,ISIC_0009906_mask.png,ISIC_0009906.png,ISIC_0009906
132742,6933,1274,121195,0.9365774872103986,0.9672502065068617,33.13608169555664,17.464248657226562,ISIC_0001142_mask.png,ISIC_0001142.png,ISIC_0001142
174698,4719,5094,77633,0.8877821741417561,0.9405557339213346,26.62705421447754,20.615528106689453,ISIC_0009920_mask.png,ISIC_0009920.png,ISIC_0009920
193140,3059,1004,64941,0.9411193553996869,0.9696666542237485,21.954498291015625,11.0,ISIC_0011319_mask.png,ISIC_0011319.png,ISIC_0011319
165878,4339,1578,90349,0.9385348929009204,0.96829300967232,19.416488647460938,10.0,ISIC_0000172_mask.png,ISIC_0000172.png,ISIC_0000172
150452,20,19532,92140,0.8249471761630197,0.9040778680481966,32.526912689208984,26.248809814453125,ISIC_0000234_mask.png,ISIC_0000234.png,ISIC_0000234
163663,301,20289,77891,0.7909241376509174,0.8832581135327603,51.6623649597168,39.81205749511719,ISIC_0010073_mask.png,ISIC_0010073.png,ISIC_0010073
197038,20,11586,53500,0.8217368598900255,0.9021466030386321,32.202484130859375,24.20743751525879,ISIC_0009998_mask.png,ISIC_0009998.png,ISIC_0009998
58434,30336,2142,171232,0.840567473369005,0.9133786025571955,123.0,56.046852111816406,ISIC_0011349_mask.png,ISIC_0011349.png,ISIC_0011349
167953,4367,879,88945,0.9443046575575161,0.9713546217019046,17.0,9.848857879638672,ISIC_0001131_mask.png,ISIC_0001131.png,ISIC_0001131
243324,6931,20,11869,0.6306588735387886,0.7735019062204699,82.2800064086914,56.65192413330078,ISIC_0001960_mask.png,ISIC_0001960.png,ISIC_0001960
175690,2697,1398,82359,0.9526337705600666,0.975742389507917,18.601076126098633,7.8102498054504395,ISIC_0009901_mask.png,ISIC_0009901.png,ISIC_0009901
243791,1436,545,16372,0.8920612433934506,0.9429517638588912,21.095022201538086,8.602325439453125,ISIC_0001427_mask.png,ISIC_0001427.png,ISIC_0001427
101474,12543,1582,146545,0.9120868861641874,0.9540224272903342,32.24903106689453,19.416488647460938,ISIC_0000279_mask.png,ISIC_0000279.png,ISIC_0000279
202713,1435,1495,56501,0.9506991300836264,0.9747265638477728,11.180339813232422,7.0,ISIC_0010058_mask.png,ISIC_0010058.png,ISIC_0010058
226532,174,3884,31554,0.8860496461866787,0.9395825268737159,15.524174690246582,13.03840446472168,ISIC_0009874_mask.png,ISIC_0009874.png,ISIC_0009874
192661,129,9115,60239,0.866960263661615,0.9287399207536116,24.166091918945312,19.93612289428711,ISIC_0010498_mask.png,ISIC_0010498.png,ISIC_0010498
107774,54920,802,98648,0.6390360821403123,0.7797706092056692,123.0,78.2725830078125,ISIC_0000537_mask.png,ISIC_0000537.png,ISIC_0000537
132752,128691,0,701,0.0054176456040558926,0.010776905752038926,291.30224609375,278.4911193847656,ISIC_0011152_mask.png,ISIC_0011152.png,ISIC_0011152
150481,1,19151,92511,0.8284839203675345,0.9061976549413735,36.24913787841797,24.895641326904297,ISIC_0000037_mask.png,ISIC_0000037.png,ISIC_0000037
65628,4807,2308,189401,0.9637942966476012,0.9815633931648515,57.0,12.727922439575195,ISIC_0010331_mask.png,ISIC_0010331.png,ISIC_0010331
235735,2701,313,23395,0.8858722405240638,0.9394827724680749,20.124610900878906,12.18802547454834,ISIC_0010584_mask.png,ISIC_0010584.png,ISIC_0010584
136983,17910,57,107194,0.8564488938247538,0.9226743560500097,72.62230682373047,53.159175872802734,ISIC_0000043_mask.png,ISIC_0000043.png,ISIC_0000043
230565,0,9771,21808,0.6905855156908072,0.8169779159720532,40.04996871948242,21.65035629272461,ISIC_0009943_mask.png,ISIC_0009943.png,ISIC_0009943
215424,1,10928,35791,0.7660744863013699,0.867544933402819,40.804412841796875,31.14482307434082,ISIC_0011132_mask.png,ISIC_0011132.png,ISIC_0011132
111619,920,12781,136824,0.9089785749875436,0.9523193050958938,34.65544509887695,18.357559204101562,ISIC_0010231_mask.png,ISIC_0010231.png,ISIC_0010231
235315,659,2189,23981,0.8938462111893847,0.9439480417240701,21.02379608154297,15.625296592712402,ISIC_0011098_mask.png,ISIC_0011098.png,ISIC_0011098
242106,750,118,19170,0.9566823036231161,0.9778616608855336,5.0,3.1622776985168457,ISIC_0011298_mask.png,ISIC_0011298.png,ISIC_0011298
183128,1687,584,76745,0.9712589855219196,0.9854199703391735,11.180339813232422,4.123105525970459,ISIC_0010340_mask.png,ISIC_0010340.png,ISIC_0010340
192001,10697,143,59303,0.8454585632208489,0.916258517065031,29.529645919799805,20.39607810974121,ISIC_0000420_mask.png,ISIC_0000420.png,ISIC_0000420
121171,5365,10125,125483,0.8901208032743859,0.9418665745939292,49.497474670410156,32.015621185302734,ISIC_0000149_mask.png,ISIC_0000149.png,ISIC_0000149
243981,2123,67,15973,0.8794252050872653,0.9358448558706352,13.0,9.05538558959961,ISIC_0010009_mask.png,ISIC_0010009.png,ISIC_0010009
211234,43,2414,48453,0.9517383618149676,0.9752724857341264,8.9442720413208,5.830951690673828,ISIC_0000057_mask.png,ISIC_0000057.png,ISIC_0000057
181267,990,12157,67730,0.8374445145096876,0.9115317582617238,31.14482307434082,25.011981964111328,ISIC_0010360_mask.png,ISIC_0010360.png,ISIC_0010360
171482,3454,262,86946,0.959012596236571,0.9790775190306743,17.8885440826416,8.0,ISIC_0000003_mask.png,ISIC_0000003.png,ISIC_0000003
250096,272,1056,10720,0.8897742363877822,0.9416725228390724,14.0,10.0,ISIC_0001484_mask.png,ISIC_0001484.png,ISIC_0001484
249521,294,1327,11002,0.8715836172066862,0.9313862433862434,11.704699516296387,8.892971992492676,ISIC_0011227_mask.png,ISIC_0011227.png,ISIC_0011227
222331,1561,1893,36359,0.9132444176525255,0.9546552538990706,12.649110794067383,9.433980941772461,ISIC_0001100_mask.png,ISIC_0001100.png,ISIC_0001100
129387,1673,6517,124567,0.9383083377900977,0.9681724207613748,19.209373474121094,14.142135620117188,ISIC_0009948_mask.png,ISIC_0009948.png,ISIC_0009948
253049,40,1095,7960,0.8752061572292469,0.9334506009967751,11.0,6.4031243324279785,ISIC_0000449_mask.png,ISIC_0000449.png,ISIC_0000449
195777,2398,3103,60866,0.9171124203293806,0.9567643614471089,19.235383987426758,13.601470947265625,ISIC_0010556_mask.png,ISIC_0010556.png,ISIC_0010556
247026,0,3726,11392,0.7535388278872867,0.8594492644285175,20.51828384399414,16.507553100585938,ISIC_0010183_mask.png,ISIC_0010183.png,ISIC_0010183
18606,180,64562,178796,0.7341605827427342,0.8467042672387257,93.4344711303711,69.27371978759766,ISIC_0010604_mask.png,ISIC_0010604.png,ISIC_0010604
211747,4598,829,44970,0.8923150187511162,0.9430935229167322,20.808652877807617,15.0,ISIC_0000377_mask.png,ISIC_0000377.png,ISIC_0000377
170411,16384,37,75312,0.8209913553464947,0.9016971474752312,41.0,29.0,ISIC_0009923_mask.png,ISIC_0009923.png,ISIC_0009923
156529,1355,8255,96005,0.9090091369597122,0.9523360777700625,33.0,23.021728515625,ISIC_0009965_mask.png,ISIC_0009965.png,ISIC_0009965
246695,1,2777,12671,0.8201825360864781,0.9012091038406828,18.0,13.0,ISIC_0009078_mask.png,ISIC_0009078.png,ISIC_0009078
211425,659,2319,47741,0.9412843313156806,0.969754214909608,12.041594505310059,7.0,ISIC_0000254_mask.png,ISIC_0000254.png,ISIC_0000254
244220,1163,708,16053,0.8956148181209551,0.9449333372575566,11.401754379272461,7.211102485656738,ISIC_0010016_mask.png,ISIC_0010016.png,ISIC_0010016
208464,19221,0,34459,0.6419336810730253,0.7819240063989834,46.52956008911133,39.311378479003906,ISIC_0010582_mask.png,ISIC_0010582.png,ISIC_0010582
246115,2601,29,13399,0.8359223906669162,0.9106293326084002,34.01470184326172,12.727922439575195,ISIC_0010207_mask.png,ISIC_0010207.png,ISIC_0010207
219301,402,1099,41342,0.9649651051513666,0.982170220348043,9.0,4.0,ISIC_0000227_mask.png,ISIC_0000227.png,ISIC_0000227
235345,310,1791,24698,0.9216015522967275,0.9592015068838962,15.29705810546875,7.8102498054504395,ISIC_0009889_mask.png,ISIC_0009889.png,ISIC_0009889
218537,8620,167,34820,0.7984956543674181,0.8879595037423337,41.773197174072266,27.294687271118164,ISIC_0000306_mask.png,ISIC_0000306.png,ISIC_0000306
179602,1974,1678,78890,0.9557558576239975,0.9773774716289212,22.135944366455078,10.0,ISIC_0009931_mask.png,ISIC_0009931.png,ISIC_0009931
225380,1508,908,34348,0.9342835382439343,0.9660254246821914,9.433980941772461,7.0,ISIC_0011321_mask.png,ISIC_0011321.png,ISIC_0011321
215690,0,12342,34112,0.7343178197787058,0.8468088275451183,37.121421813964844,27.018512725830078,ISIC_0009955_mask.png,ISIC_0009955.png,ISIC_0009955
157595,133,37333,67083,0.6416417182373815,0.781707373916286,127.41271209716797,115.0,ISIC_0000099_mask.png,ISIC_0000099.png,ISIC_0000099
222464,957,1568,37155,0.9363659274193549,0.9671373722912735,10.770329475402832,7.280109882354736,ISIC_0010180_mask.png,ISIC_0010180.png,ISIC_0010180
146139,5652,18117,92236,0.7951036593250291,0.8858582123597178,56.22277069091797,42.94356918334961,ISIC_0000328_mask.png,ISIC_0000328.png,ISIC_0000328
184620,12,8660,68852,0.8881378669831278,0.9407553150789747,25.0,14.866068840026855,ISIC_0010047_mask.png,ISIC_0010047.png,ISIC_0010047
6108,1987,6676,247373,0.9661649143089253,0.9827913287207817,193.0,147.0,ISIC_0009990_mask.png,ISIC_0009990.png,ISIC_0009990
191052,6433,4,64655,0.909455353626287,0.9525809041820446,17.69180679321289,11.401754379272461,ISIC_0000510_mask.png,ISIC_0000510.png,ISIC_0000510
209325,1929,4915,45975,0.8704254150968401,0.9307245379274045,27.0,18.0,ISIC_0000448_mask.png,ISIC_0000448.png,ISIC_0000448
221829,38,2347,37930,0.94084087808508,0.9695188190938718,8.062257766723633,5.656854152679443,ISIC_0000340_mask.png,ISIC_0000340.png,ISIC_0000340
194086,4,13706,54348,0.7985541743806753,0.8879956864859566,42.01190185546875,35.51548767089844,ISIC_0000200_mask.png,ISIC_0000200.png,ISIC_0000200
209351,2235,649,49909,0.9453715454700434,0.9719187552335884,9.219544410705566,6.0,ISIC_0000198_mask.png,ISIC_0000198.png,ISIC_0000198
255934,120,306,5784,0.9314009661835749,0.9644822411205602,4.0,3.0,ISIC_0009930_mask.png,ISIC_0009930.png,ISIC_0009930
212800,6425,0,42919,0.8697916666666666,0.9303621169916435,17.0,11.401754379272461,ISIC_0009994_mask.png,ISIC_0009994.png,ISIC_0009994
252618,644,262,8620,0.9048918748687802,0.9500716411330321,8.602325439453125,4.4721360206604,ISIC_0008207_mask.png,ISIC_0008207.png,ISIC_0008207
1027,0,36701,224416,0.8594461486613281,0.9244109051290026,458.0,398.0,ISIC_0011374_mask.png,ISIC_0011374.png,ISIC_0011374
169774,80,11730,80560,0.872144635704233,0.931706470826346,40.360870361328125,28.284271240234375,ISIC_0010326_mask.png,ISIC_0010326.png,ISIC_0010326
101362,46,9390,151346,0.9413118383898695,0.9697688127947509,16.970561981201172,11.0,ISIC_0000052_mask.png,ISIC_0000052.png,ISIC_0000052
120719,28917,193,112315,0.7941665193565494,0.8852762670450067,62.0,43.20588684082031,ISIC_0000484_mask.png,ISIC_0000484.png,ISIC_0000484
244470,179,1226,16269,0.9205046961638566,0.958607076569543,15.0,8.0,ISIC_0010088_mask.png,ISIC_0010088.png,ISIC_0010088
253585,431,255,7873,0.9198504498189041,0.9582521908471275,7.280109882354736,4.4721360206604,ISIC_0001186_mask.png,ISIC_0001186.png,ISIC_0001186
246868,5,2556,12715,0.8323514008902854,0.908506305598228,16.401220321655273,10.770329475402832,ISIC_0009885_mask.png,ISIC_0009885.png,ISIC_0009885
248595,2755,1277,9517,0.7024134622481364,0.8251972600364172,29.120439529418945,19.6646728515625,ISIC_0008992_mask.png,ISIC_0008992.png,ISIC_0008992
104455,22358,5769,129562,0.8216299171153346,0.9020821511500395,93.08598327636719,47.50789260864258,ISIC_0010846_mask.png,ISIC_0010846.png,ISIC_0010846
186810,744,9206,65384,0.8679215228183821,0.9292912065265282,32.893768310546875,23.499935150146484,ISIC_0010336_mask.png,ISIC_0010336.png,ISIC_0010336
197096,68,4584,60396,0.9284835813553068,0.9629157233506584,14.317821502685547,8.570245742797852,ISIC_0009882_mask.png,ISIC_0009882.png,ISIC_0009882
215500,873,1332,44439,0.9527270388474401,0.975791311221633,10.049875259399414,6.0,ISIC_0000023_mask.png,ISIC_0000023.png,ISIC_0000023
233550,1638,114,26842,0.9387284045603973,0.9683959881665344,10.29563045501709,7.0,ISIC_0002107_mask.png,ISIC_0002107.png,ISIC_0002107
218129,24,8287,35704,0.8111780074974441,0.8957463089100466,30.4138126373291,24.991966247558594,ISIC_0010451_mask.png,ISIC_0010451.png,ISIC_0010451
38486,5516,5946,212196,0.9487521126004882,0.9737022030312903,171.0,88.28834533691406,ISIC_0010041_mask.png,ISIC_0010041.png,ISIC_0010041
187566,2162,3346,69070,0.9261444393789053,0.9616562708843841,29.154760360717773,13.01920223236084,ISIC_0011176_mask.png,ISIC_0011176.png,ISIC_0011176
200235,85,10101,51723,0.8354681871779548,0.9103597578147001,50.695167541503906,33.060386657714844,ISIC_0000015_mask.png,ISIC_0000015.png,ISIC_0000015
97627,11454,933,152130,0.9247068691989278,0.9608807283820785,72.06246948242188,20.51828384399414,ISIC_0000188_mask.png,ISIC_0000188.png,ISIC_0000188
248943,611,305,12285,0.9306113173244451,0.9640586988935101,11.0,6.0,ISIC_0011213_mask.png,ISIC_0011213.png,ISIC_0011213
180187,4620,453,76884,0.9381016874702588,0.9680624020246662,17.492855072021484,10.29563045501709,ISIC_0000509_mask.png,ISIC_0000509.png,ISIC_0000509
169810,3651,3838,84845,0.9188922823661922,0.9577320111299872,34.66987228393555,15.55634880065918,ISIC_0000533_mask.png,ISIC_0000533.png,ISIC_0000533
187936,7155,688,66365,0.8943105864596809,0.9442069245160877,27.312999725341797,17.72004508972168,ISIC_0010856_mask.png,ISIC_0010856.png,ISIC_0010856
223611,0,11637,26896,0.6979991176394259,0.8221430863989974,29.0,24.698177337646484,ISIC_0009977_mask.png,ISIC_0009977.png,ISIC_0009977
143047,392,11113,107592,0.9033980704803647,0.9492476476582454,26.68332862854004,20.248456954956055,ISIC_0010596_mask.png,ISIC_0010596.png,ISIC_0010596
213105,805,1903,46331,0.9447786455678133,0.9716053266226277,19.209373474121094,9.0443115234375,ISIC_0009891_mask.png,ISIC_0009891.png,ISIC_0009891
184432,1040,11920,64752,0.8332303891290921,0.9090296495956873,29.154760360717773,25.495098114013672,ISIC_0010346_mask.png,ISIC_0010346.png,ISIC_0010346
216580,1985,1036,42543,0.9336976560442455,0.9657121454594981,11.704699516296387,8.062257766723633,ISIC_0000201_mask.png,ISIC_0000201.png,ISIC_0000201
168093,5415,3987,84649,0.9000329608403951,0.9473866815892558,23.34523582458496,17.804492950439453,ISIC_0011080_mask.png,ISIC_0011080.png,ISIC_0011080
49616,6698,17104,188726,0.8880053451780471,0.940680965174179,75.0,42.00178527832031,ISIC_0011167_mask.png,ISIC_0011167.png,ISIC_0011167
148090,19467,38,94549,0.8289845161064058,0.9064970302440521,37.161808013916016,26.870058059692383,ISIC_0008998_mask.png,ISIC_0008998.png,ISIC_0008998
184593,3690,847,73014,0.9414965635517273,0.9698668349217946,13.0,8.0,ISIC_0000287_mask.png,ISIC_0000287.png,ISIC_0000287
129834,22146,6,110158,0.8325750132265135,0.9086394905719518,43.931766510009766,30.93778419494629,ISIC_0010863_mask.png,ISIC_0010863.png,ISIC_0010863
243319,195,2073,16557,0.8795219123505976,0.9358996099711718,19.313207626342773,13.942707061767578,ISIC_0010234_mask.png,ISIC_0010234.png,ISIC_0010234
31876,1246,4732,224290,0.97403894592388,0.9868487629741419,147.0,88.0,ISIC_0010190_mask.png,ISIC_0010190.png,ISIC_0010190
122701,8,13075,126360,0.9061767173683871,0.9507793365763366,20.51828384399414,17.69180679321289,ISIC_0000258_mask.png,ISIC_0000258.png,ISIC_0000258
232108,662,3236,26138,0.8702223997869224,0.9306084665503613,16.0,13.0,ISIC_0010173_mask.png,ISIC_0010173.png,ISIC_0010173
250480,2653,0,9011,0.7725480109739369,0.8716807738814994,14.142135620117188,11.0,ISIC_0000132_mask.png,ISIC_0000132.png,ISIC_0000132
213774,6974,18,41378,0.8554475914823237,0.9220929714311182,22.803508758544922,16.970561981201172,ISIC_0000138_mask.png,ISIC_0000138.png,ISIC_0000138
154347,1242,5109,101446,0.9410837036281158,0.9696477301510684,19.0,12.206555366516113,ISIC_0000228_mask.png,ISIC_0000228.png,ISIC_0000228
250712,13,2728,8691,0.7602344296710987,0.8637877056104954,15.81138801574707,12.42553997039795,ISIC_0010254_mask.png,ISIC_0010254.png,ISIC_0010254
